query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0547949.47@4176162.19@10@S@037.73148@-122.45584@51253490261@@@@@@20210617@@.jpg,547949.47,4176162.19,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547953.15@4176165.54@10@S@037.73151@-122.45580@mrThUA1DlChlbItEAS_Viw@@43@@@@201311@@.jpg,4.9764344666639575,547953.15,4176165.54,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547856.31@4176454.56@10@S@037.73412@-122.45688@7ohmvKbh-Lqmv9OObe0UKw@@294@@@@201311@@.jpg,306.85338925951226,547856.31,4176454.56,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547685.68@4177008.33@10@S@037.73912@-122.45878@HyIuo87LWhqUfmn1c51Qog@@357@@@@201311@@.jpg,886.3058522317107,547685.68,4177008.33
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0547949.71@4177636.30@10@S@037.74476@-122.45574@51214703846@@@@@@20210531@@.jpg,547949.71,4177636.3,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547949.04@4177631.19@10@S@037.74472@-122.45575@I9KFLNkpvrvnQt78i2cPBw@@99@@@@201311@@.jpg,5.153736508453612,547949.04,4177631.19,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547956.04@4177639.00@10@S@037.74479@-122.45567@0EJgvWunNp2hy16F7aMhIQ@@130@@@@201311@@.jpg,6.881780293060007,547956.04,4177639.0,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548481.86@4173617.84@10@S@037.70852@-122.44997@vPcTMdAgej44eOpOCNJDCg@@187@@@@201312@@.jpg,4053.542203320415,548481.86,4173617.84
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0547972.98@4177544.90@10@S@037.74394@-122.45548@51214874368@@@@@@20210531@@.jpg,547972.98,4177544.9,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547965.48@4177531.43@10@S@037.74382@-122.45557@WEmmDGyOag8OrfBm3PziOg@@280@@@@201311@@.jpg,15.417227376962916,547965.48,4177531.43,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547972.48@4177539.24@10@S@037.74389@-122.45549@sIeBscg5ixPiuxHBat1FuQ@@250@@@@201311@@.jpg,5.6820418861898165,547972.48,4177539.24,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547965.48@4177531.43@10@S@037.74382@-122.45557@WEmmDGyOag8OrfBm3PziOg@@310@@@@201311@@.jpg,15.417227376962916,547965.48,4177531.43
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0547978.03@4175873.88@10@S@037.72888@-122.45553@51274667686@@@@@@20210627@@.jpg,547978.03,4175873.88,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547979.55@4175869.45@10@S@037.72884@-122.45552@kyxPEH9nqc5nL_oM7SB_rw@@5@@@@201311@@.jpg,4.683513638008983,547979.55,4175869.45,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547985.71@4175870.60@10@S@037.72885@-122.45545@Q4WMaJVRUCaAJryb9OkOPA@@325@@@@201311@@.jpg,8.351095736348288,547985.71,4175870.6,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547985.71@4175870.60@10@S@037.72885@-122.45545@Q4WMaJVRUCaAJryb9OkOPA@@355@@@@201311@@.jpg,8.351095736348288,547985.71,4175870.6
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0547982.98@4177672.89@10@S@037.74509@-122.45536@51214703766@@@@@@20210531@@.jpg,547982.98,4177672.89,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547986.68@4177673.57@10@S@037.74510@-122.45532@VMAV4cOCUuc1Kg4aIMoccg@@282@@@@201311@@.jpg,3.7619675703163065,547986.68,4177673.57,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547990.18@4177676.92@10@S@037.74513@-122.45528@PY9AlAYudbOHL3SqCmOaqQ@@251@@@@201311@@.jpg,8.251115076118767,547990.18,4177676.92,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0547993.68@4177681.38@10@S@037.74517@-122.45524@-2lJtpzbdKYRPBa25Skb8g@@249@@@@201311@@.jpg,13.659066585875594,547993.68,4177681.38
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548010.85@4179619.60@10@S@037.76263@-122.45491@51226049310@@@@@@20210604@@.jpg,548010.85,4179619.6,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548006.18@4179619.79@10@S@037.76264@-122.45497@ubBlFu9AEInbFJd2kIhBDQ@@59@@@@201311@@.jpg,4.6738634981440015,548006.18,4179619.79,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546018.43@4181775.35@10@S@037.78217@-122.47740@QLzWVGWKHE2N8E9C1otbJA@@265@@@@201311@@.jpg,2935.4719414260635,546018.43,4181775.35,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0546617.48@4181420.35@10@S@037.77894@-122.47062@M_ymqu2aubzWX_u-dSw83A@@236@@@@201311@@.jpg,2276.8795575084746,546617.48,4181420.35
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548013.12@4180952.60@10@S@037.77465@-122.45480@3776807307@@@@@@20090801@@.jpg,548013.12,4180952.6,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548016.00@4180956.83@10@S@037.77469@-122.45477@D3s09z0bL3qao7CdAyHGTA@@75@@@@201311@@.jpg,5.117352831285844,548016.0,4180956.83,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548022.21@4180950.21@10@S@037.77463@-122.45470@QTamy3mOFulb9iqUjI-9OA@@91@@@@201312@@.jpg,9.398946749505,548022.21,4180950.21,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548025.83@4180932.48@10@S@037.77447@-122.45466@AqQz16np66hFHf859KshhA@@19@@@@201311@@.jpg,23.798287753608456,548025.83,4180932.48
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548017.32@4179900.01@10@S@037.76516@-122.45482@50749962112@@@@@@20201223@@.jpg,548017.32,4179900.01,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548021.28@4179900.59@10@S@037.76517@-122.45478@_FLjbul_WrRE7hrrPJ8m4w@@170@@@@201311@@.jpg,4.002249367632331,548021.28,4179900.59,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550444.62@4178422.75@10@S@037.75172@-122.42737@ViKRWBg3-VKDafeRy1pgYQ@@117@@@@201306@@.jpg,2841.4929874274835,550444.62,4178422.75,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550788.56@4181365.13@10@S@037.77822@-122.42326@1wMtDuMEPAgLv6dfEkqcQQ@@259@@@@201311@@.jpg,3134.7005841070245,550788.56,4181365.13
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548021.15@4175868.92@10@S@037.72883@-122.45504@21402440195@@@@@@20150914@@.jpg,548021.15,4175868.92,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548030.68@4175866.42@10@S@037.72881@-122.45494@n4DWyz4ipmE9YitsSZNPUQ@@304@@@@201311@@.jpg,9.852456546492988,548030.68,4175866.42,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548026.27@4175867.50@10@S@037.72882@-122.45499@pjiNlpd0GYlPdqio7mdKIw@@305@@@@201311@@.jpg,5.313266415279844,548026.27,4175867.5,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548021.86@4175867.48@10@S@037.72882@-122.45504@JvJY_4Z5p7pZYwv9ayRbzw@@334@@@@201311@@.jpg,1.6055217219913809,548021.86,4175867.48
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548031.12@4181429.25@10@S@037.77894@-122.45456@50874467653@@@@@@20210125@@.jpg,548031.12,4181429.25,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548028.22@4181429.56@10@S@037.77895@-122.45460@Hgy5yU1fDieNYuNN1FZjLA@@20@@@@201311@@.jpg,2.9165219011983585,548028.22,4181429.56,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548027.32@4181431.77@10@S@037.77897@-122.45461@OMiAYldeAsZPjNmmL10ONA@@50@@@@201311@@.jpg,4.559649109355651,548027.32,4181431.77,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548027.30@4181435.10@10@S@037.77900@-122.45461@pGON-J0n45Z5V5ILJInRNQ@@50@@@@201311@@.jpg,6.986766061683926,548027.3,4181435.1
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548069.67@4174694.99@10@S@037.71825@-122.45457@51334300607@@@@@@20210725@@.jpg,548069.67,4174694.99,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548063.94@4174694.96@10@S@037.71825@-122.45464@XUs3DAXKNd1enT6Zm579gQ@@149@@@@201311@@.jpg,5.73007853359239,548063.94,4174694.96,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548063.94@4174694.96@10@S@037.71825@-122.45464@XUs3DAXKNd1enT6Zm579gQ@@179@@@@201311@@.jpg,5.73007853359239,548063.94,4174694.96,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548070.11@4174695.00@10@S@037.71825@-122.45457@hjcu4xPFCpr_Nuiac6G46A@@180@@@@201311@@.jpg,0.4401136216323641,548070.11,4174695.0
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548082.37@4181641.80@10@S@037.78086@-122.45397@4909238087@@@@@@20100820@@.jpg,548082.37,4181641.8,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548860.20@4182210.02@10@S@037.78594@-122.44510@SoZP-7JbWF0G52YEk1xciw@@229@@@@201311@@.jpg,963.2722757871564,548860.2,4182210.02,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549035.19@4179439.45@10@S@037.76096@-122.44330@AI-it26JbmWZh_L3whMg9w@@313@@@@201312@@.jpg,2399.627361674779,549035.19,4179439.45,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550962.23@4177347.47@10@S@037.74200@-122.42157@yfJ47woBXJNxlpqEYV9rng@@356@@@@201311@@.jpg,5170.576734610614,550962.23,4177347.47
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548088.59@4176726.41@10@S@037.73655@-122.45422@51283440005@@@@@@20210701@@.jpg,548088.59,4176726.41,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548089.15@4176721.09@10@S@037.73651@-122.45422@ruXgwsTnAViAbqYY-aq9Ew@@189@@@@201311@@.jpg,5.349392489174219,548089.15,4176721.09,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548083.88@4176717.73@10@S@037.73648@-122.45428@RIpofI4JQ6Ptcq2O6vu8CQ@@179@@@@201311@@.jpg,9.8755506176901,548083.88,4176717.73,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548077.72@4176715.48@10@S@037.73646@-122.45435@u2z1C5sxoyV8OHcoyil93Q@@191@@@@201311@@.jpg,15.414986214835332,548077.72,4176715.48
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548097.20@4182435.53@10@S@037.78801@-122.45375@50611637332@@@@@@20201116@@.jpg,548097.2,4182435.53,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548098.95@4182436.32@10@S@037.78802@-122.45373@eFAzUXABEHHIwM7og_Tkiw@@230@@@@201311@@.jpg,1.920052082642255,548098.95,4182436.32,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548098.95@4182436.32@10@S@037.78802@-122.45373@wFjV0f1UKATtGKKfQA9aKw@@230@@@@201312@@.jpg,1.920052082642255,548098.95,4182436.32,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552235.64@4182727.81@10@S@037.79042@-122.40673@LX5hguAyermjm_m4E9UMHg@@350@@@@201311@@.jpg,4148.748393431524,552235.64,4182727.81
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548100.54@4180476.01@10@S@037.77035@-122.45384@50296329997@@@@@@20200902@@.jpg,548100.54,4180476.01,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548100.73@4180472.46@10@S@037.77032@-122.45384@LPGqDifRjCfCWO_Qh1nYuA@@50@@@@201311@@.jpg,3.555080870902417,548100.73,4180472.46,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548099.80@4180481.33@10@S@037.77040@-122.45385@GqBy8h3ne4KlWSHCPrAKIA@@80@@@@201311@@.jpg,5.371219601092212,548099.8,4180481.33,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551215.02@4178636.09@10@S@037.75360@-122.41861@dBs8Ch8LwMAj2CPyhHMFpQ@@235@@@@201311@@.jpg,3617.3597107282,551215.02,4178636.09
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548103.61@4180763.73@10@S@037.77294@-122.45378@5240046065@@@@@@20101207@@.jpg,548103.61,4180763.73,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548105.19@4180765.40@10@S@037.77296@-122.45377@665ETNbmZhcS9DDYjSvcEg@@139@@@@201311@@.jpg,2.2989780337399304,548105.19,4180765.4,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548110.47@4180766.54@10@S@037.77297@-122.45371@LPjMsyJG8NV2vThDOh032Q@@170@@@@201311@@.jpg,7.413211180057019,548110.47,4180766.54,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548105.19@4180765.40@10@S@037.77296@-122.45377@665ETNbmZhcS9DDYjSvcEg@@109@@@@201311@@.jpg,2.2989780337399304,548105.19,4180765.4
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548104.28@4175273.37@10@S@037.72346@-122.45414@1584921522@@@@@@20071016@@.jpg,548104.28,4175273.37,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550256.19@4178407.18@10@S@037.75159@-122.42951@xOzno79_2NchRWXalXN08Q@@117@@@@201311@@.jpg,3801.510458252087,550256.19,4178407.18,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548644.02@4181688.37@10@S@037.78125@-122.44759@D-fLZHSrHIGYZiQDORhqBQ@@200@@@@201312@@.jpg,6437.666057477662,548644.02,4181688.37,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550257.07@4178407.18@10@S@037.75159@-122.42950@cVAyVT1rUYF6_IGmX2dpPA@@117@@@@201311@@.jpg,3802.008666507746,550257.07,4178407.18
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548140.53@4182463.52@10@S@037.78826@-122.45325@50610335743@@@@@@20201116@@.jpg,548140.53,4182463.52,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548932.87@4180056.85@10@S@037.76653@-122.44442@_YR8Y-b1yurTNFD496OFxA@@318@@@@201312@@.jpg,2533.744889387957,548932.87,4180056.85,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549500.53@4183207.99@10@S@037.79490@-122.43776@umtOUlM0zJzyu0teCqn2Xg@@320@@@@201311@@.jpg,1550.4307726887728,549500.53,4183207.99,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550235.02@4177110.01@10@S@037.73990@-122.42984@0q8gl7YdxSkSL6vDeZwGDQ@@5@@@@201311@@.jpg,5748.648335061256,550235.02,4177110.01
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548149.30@4180164.07@10@S@037.76753@-122.45330@51166290298@@@@@@20210508@@.jpg,548149.3,4180164.07,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548151.84@4180167.64@10@S@037.76757@-122.45328@ieQlUJ4CS6N_07lOvnS1Fg@@229@@@@201311@@.jpg,4.381381061004138,548151.84,4180167.64,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548151.83@4180168.75@10@S@037.76758@-122.45328@PjURMmyLajqLJJhksXCutQ@@229@@@@201311@@.jpg,5.320084585899119,548151.83,4180168.75,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548150.92@4180173.18@10@S@037.76762@-122.45329@Tm8otjWc5Xsmk54cL72llQ@@229@@@@201311@@.jpg,9.252918458848194,548150.92,4180173.18
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548189.93@4179934.42@10@S@037.76546@-122.45286@8522728196@@@@@@20130302@@.jpg,548189.93,4179934.42,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548195.48@4179933.78@10@S@037.76546@-122.45280@FE73O9vzO0rBY0p1EgI3ug@@170@@@@201311@@.jpg,5.586779036206065,548195.48,4179933.78,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548195.50@4179931.57@10@S@037.76544@-122.45280@rcAw93UvWebgT9bqo6z5iw@@170@@@@201311@@.jpg,6.256788313500804,548195.5,4179931.57,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548201.67@4179930.49@10@S@037.76543@-122.45273@8-5BOTRGEtuZJE9_muw2Og@@192@@@@201312@@.jpg,12.380327136123618,548201.67,4179930.49
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548207.46@4181936.00@10@S@037.78350@-122.45253@50738627842@@@@@@20201220@@.jpg,548207.46,4181936.0,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552431.36@4182550.42@10@S@037.78881@-122.40452@LRBTUMI_rT-Ov9a_ekn87w@@320@@@@201305@@.jpg,4268.353681034422,552431.36,4182550.42,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552151.65@4181112.90@10@S@037.77587@-122.40780@fLc8NZBdB5_tENDFjUyzSQ@@14@@@@201311@@.jpg,4029.1597593171496,552151.65,4181112.9,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552147.22@4181117.31@10@S@037.77591@-122.40785@2KnPHvIljyu9igU4FthKVw@@44@@@@201311@@.jpg,4023.9237286136495,552147.22,4181117.31
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548209.47@4180463.78@10@S@037.77023@-122.45260@5944998732@@@@@@20110717@@.jpg,548209.47,4180463.78,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551264.03@4182933.63@10@S@037.79233@-122.41775@UyXKRfJH1KVTPupgp9pJJw@@267@@@@201311@@.jpg,3928.166979152083,551264.03,4182933.63,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551571.67@4181472.07@10@S@037.77914@-122.41436@WmemPPJ61WntzUoxuFVFXw@@286@@@@201305@@.jpg,3510.133553598858,551571.67,4181472.07,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0551851.57@4183453.24@10@S@037.79698@-122.41104@wrk1W9i_gADrcOCfMaPD_Q@@239@@@@201311@@.jpg,4711.874733224812,551851.57,4183453.24
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548227.99@4180143.01@10@S@037.76734@-122.45241@48117012548@@@@@@20190623@@.jpg,548227.99,4180143.01,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0550866.30@4183748.89@10@S@037.79970@-122.42221@0FjOUr6eHQDyoJTIDvU7qQ@@111@@@@201305@@.jpg,4468.002935373123,550866.3,4183748.89,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0552022.74@4177257.56@10@S@037.74113@-122.40954@j2PbpkiQ5wuFIUe2gXKK-Q@@37@@@@201312@@.jpg,4767.1741383128,552022.74,4177257.56,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0549255.55@4182653.97@10@S@037.78992@-122.44058@VihO3OPdVXR8DRayeS9WKw@@111@@@@201311@@.jpg,2713.079371342141,549255.55,4182653.97
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548228.36@4180576.06@10@S@037.77124@-122.45238@49240532028@@@@@@20191219@@.jpg,548228.36,4180576.06,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548226.11@4180570.83@10@S@037.77120@-122.45241@DCy1UVavLmMKD8_K6LXfYg@@86@@@@201312@@.jpg,5.693452379690654,548226.11,4180570.83,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548235.77@4180575.33@10@S@037.77124@-122.45230@8PRfxSFrcVjCDhT-IZAcXA@@114@@@@201311@@.jpg,7.445871339235984,548235.77,4180575.33,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548235.77@4180575.33@10@S@037.77124@-122.45230@8PRfxSFrcVjCDhT-IZAcXA@@84@@@@201311@@.jpg,7.445871339235984,548235.77,4180575.33
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548234.21@4176701.41@10@S@037.73632@-122.45257@51300907361@@@@@@20210709@@.jpg,548234.21,4176701.41,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548393.84@4176601.93@10@S@037.73542@-122.45077@Ar9uJdCHnJw3LRNrjQ7hRA@@269@@@@201311@@.jpg,188.0904232011768,548393.84,4176601.93,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548234.67@4176697.53@10@S@037.73629@-122.45257@PDroc9NAjv1CkqUGHh-aYw@@231@@@@201311@@.jpg,3.907172891339608,548234.67,4176697.53,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548399.28@4176575.34@10@S@037.73518@-122.45071@L2WeRgPO1dx_uvhTAl5NDQ@@250@@@@201311@@.jpg,207.70592143724903,548399.28,4176575.34
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548246.09@4179143.88@10@S@037.75833@-122.45227@51222831121@@@@@@20210603@@.jpg,548246.09,4179143.88,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548252.08@4179143.02@10@S@037.75833@-122.45221@o100tsDful759NPGMdKqPg@@70@@@@201306@@.jpg,6.051421320620815,548252.08,4179143.02,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548254.74@4179140.82@10@S@037.75831@-122.45218@N8A8c1f-qtWJ7zOcWVybYQ@@96@@@@201312@@.jpg,9.175298360312038,548254.74,4179140.82,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548254.74@4179140.82@10@S@037.75831@-122.45218@N8A8c1f-qtWJ7zOcWVybYQ@@66@@@@201312@@.jpg,9.175298360312038,548254.74,4179140.82
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548262.89@4180456.32@10@S@037.77016@-122.45200@49303077292@@@@@@20191231@@.jpg,548262.89,4180456.32,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548258.47@4180457.85@10@S@037.77018@-122.45205@pIjP5IUBpMwM8ySXCH4MhA@@294@@@@201311@@.jpg,4.677317607472091,548258.47,4180457.85,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548257.55@4180464.50@10@S@037.77024@-122.45206@UaYX1HAiYyyiaUsuevvDVw@@273@@@@201311@@.jpg,9.768725607897604,548257.55,4180464.5,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548224.95@4180466.53@10@S@037.77026@-122.45243@Uk_JWLoiCb6zdFipIVPX9Q@@21@@@@201312@@.jpg,39.2897912949895,548224.95,4180466.53
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548265.04@4180044.26@10@S@037.76645@-122.45200@15197998153@@@@@@20141118@@.jpg,548265.04,4180044.26,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548263.49@4180051.79@10@S@037.76652@-122.45202@a2sb_wTfMI5yj5JLJdr4UQ@@350@@@@201312@@.jpg,7.687873568423948,548263.49,4180051.79,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548279.33@4180054.10@10@S@037.76654@-122.45184@lU7kADqZehUg_HrP3naXTA@@290@@@@201312@@.jpg,17.35020749166906,548279.33,4180054.1,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548274.06@4180052.96@10@S@037.76653@-122.45190@7sd2IKRliWkljA1eryItCg@@320@@@@201312@@.jpg,12.531975103852426,548274.06,4180052.96
/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/queries_v1/@0548274.60@4180365.52@10@S@037.76934@-122.45187@37266320845@@@@@@20170916@@.jpg,548274.6,4180365.52,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548271.31@4180371.38@10@S@037.76940@-122.45191@U2Ct9bkFr7mR_fg27Amaqw@@140@@@@201312@@.jpg,6.720394333515779,548271.31,4180371.38,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548241.00@4179681.08@10@S@037.76318@-122.45230@tk9gQIwJAAntsWEelGxAkQ@@144@@@@201311@@.jpg,685.2642363350957,548241.0,4179681.08,/mnt/c/Users/danba/Documents/VPR datasets/SF-XL/small/test/database/@0548241.01@4179679.97@10@S@037.76317@-122.45230@sJx00tezGmfuqTpEMdDKKg@@140@@@@201311@@.jpg,686.3724139268292,548241.01,4179679.97
