query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north,reference_4_path,reference_4_distance,reference_4_utm_east,reference_4_utm_north,reference_5_path,reference_5_distance,reference_5_utm_east,reference_5_utm_north
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549362.58@4176735.82@10@S@037.73657@-122.43976@20509819761@@@@@@20150812@@.jpg,549362.58,4176735.82,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.97@4176734.17@10@S@037.73656@-122.43974@HZFng6u4pDNCN6kbbUDt2Q@@60@@@@201311@@.jpg,2.9042382821937043,549364.97,4176734.17,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.97@4176734.17@10@S@037.73656@-122.43974@HZFng6u4pDNCN6kbbUDt2Q@@90@@@@201311@@.jpg,2.9042382821937043,549364.97,4176734.17,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.94@4176738.61@10@S@037.73660@-122.43974@dVph_XHiemBYfKRo-rBGLw@@90@@@@201311@@.jpg,3.654271473240861,549364.94,4176738.61,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.12@4176728.62@10@S@037.73651@-122.43975@l1YOF00-UIkPk1BEA63TwQ@@90@@@@201311@@.jpg,7.362852707754747,549364.12,4176728.62,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.12@4176728.62@10@S@037.73651@-122.43975@l1YOF00-UIkPk1BEA63TwQ@@30@@@@201311@@.jpg,7.362852707754747,549364.12,4176728.62
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549363.03@4182776.88@10@S@037.79102@-122.43935@6601899161@@@@@@20111230@@.jpg,549363.03,4182776.88,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.88@4182777.78@10@S@037.79103@-122.43933@3hV4b9wyVqcMdNcpTco9pw@@169@@@@201311@@.jpg,2.0573040610824194,549364.88,4182777.78,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.88@4182777.78@10@S@037.79103@-122.43933@3hV4b9wyVqcMdNcpTco9pw@@199@@@@201311@@.jpg,2.0573040610824194,549364.88,4182777.78,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.88@4182777.78@10@S@037.79103@-122.43933@3hV4b9wyVqcMdNcpTco9pw@@229@@@@201311@@.jpg,2.0573040610824194,549364.88,4182777.78,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549366.68@4182771.13@10@S@037.79097@-122.43931@fPpMxGdIIlv8SoIlrC3CoQ@@200@@@@201311@@.jpg,6.810653419472318,549366.68,4182771.13,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549366.68@4182771.13@10@S@037.79097@-122.43931@fPpMxGdIIlv8SoIlrC3CoQ@@170@@@@201311@@.jpg,6.810653419472318,549366.68,4182771.13
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549363.03@4182776.88@10@S@037.79102@-122.43935@6601899759@@@@@@20111230@@.jpg,549363.03,4182776.88,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.88@4182777.78@10@S@037.79103@-122.43933@3hV4b9wyVqcMdNcpTco9pw@@169@@@@201311@@.jpg,2.0573040610824194,549364.88,4182777.78,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.88@4182777.78@10@S@037.79103@-122.43933@3hV4b9wyVqcMdNcpTco9pw@@199@@@@201311@@.jpg,2.0573040610824194,549364.88,4182777.78,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.88@4182777.78@10@S@037.79103@-122.43933@3hV4b9wyVqcMdNcpTco9pw@@229@@@@201311@@.jpg,2.0573040610824194,549364.88,4182777.78,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549366.68@4182771.13@10@S@037.79097@-122.43931@fPpMxGdIIlv8SoIlrC3CoQ@@200@@@@201311@@.jpg,6.810653419472318,549366.68,4182771.13,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549366.68@4182771.13@10@S@037.79097@-122.43931@fPpMxGdIIlv8SoIlrC3CoQ@@170@@@@201311@@.jpg,6.810653419472318,549366.68,4182771.13
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549371.49@4181409.99@10@S@037.77870@-122.43934@14818792900@@@@@@20140823@@.jpg,549371.49,4181409.99,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549373.12@4181402.01@10@S@037.77863@-122.43933@PEntkB8UcE8CdIYEq0CWwA@@108@@@@201312@@.jpg,8.144771329334535,549373.12,4181402.01,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549373.12@4181402.01@10@S@037.77863@-122.43933@PEntkB8UcE8CdIYEq0CWwA@@138@@@@201312@@.jpg,8.144771329334535,549373.12,4181402.01,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549376.64@4181403.14@10@S@037.77864@-122.43929@ju4uVNenne7yOtbii23BgA@@138@@@@201312@@.jpg,8.570005834392164,549376.64,4181403.14,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549376.64@4181403.14@10@S@037.77864@-122.43929@ju4uVNenne7yOtbii23BgA@@288@@@@201312@@.jpg,8.570005834392164,549376.64,4181403.14,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549376.64@4181403.14@10@S@037.77864@-122.43929@ju4uVNenne7yOtbii23BgA@@108@@@@201312@@.jpg,8.570005834392164,549376.64,4181403.14
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549374.17@4182680.97@10@S@037.79015@-122.43923@5514949679@@@@@@20110310@@.jpg,549374.17,4182680.97,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549376.88@4182684.65@10@S@037.79019@-122.43920@Cn19WD9jkYYF6NB3qTzdyg@@115@@@@201311@@.jpg,4.570175051089907,549376.88,4182684.65,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549376.88@4182684.65@10@S@037.79019@-122.43920@Cn19WD9jkYYF6NB3qTzdyg@@85@@@@201311@@.jpg,4.570175051089907,549376.88,4182684.65,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.63@4182672.37@10@S@037.79008@-122.43934@WlF6d4ghA17EyMsM7qEeAw@@104@@@@201311@@.jpg,12.844127062681707,549364.63,4182672.37,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.63@4182672.37@10@S@037.79008@-122.43934@WlF6d4ghA17EyMsM7qEeAw@@74@@@@201311@@.jpg,12.844127062681707,549364.63,4182672.37,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549383.14@4182669.16@10@S@037.79005@-122.43913@oW9DIjdV0XcZfnnbDgZH3Q@@111@@@@201311@@.jpg,14.830273092590664,549383.14,4182669.16
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549374.94@4180760.93@10@S@037.77285@-122.43935@14171776491@@@@@@20140513@@.jpg,549374.94,4180760.93,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549374.27@4180769.58@10@S@037.77293@-122.43936@Wio2Ns9OllxlIFSCtaTtEA@@80@@@@201311@@.jpg,8.675909174160882,549374.27,4180769.58,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549374.27@4180769.58@10@S@037.77293@-122.43936@Wio2Ns9OllxlIFSCtaTtEA@@50@@@@201311@@.jpg,8.675909174160882,549374.27,4180769.58,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549374.27@4180769.58@10@S@037.77293@-122.43936@Wio2Ns9OllxlIFSCtaTtEA@@200@@@@201311@@.jpg,8.675909174160882,549374.27,4180769.58,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549378.68@4180769.61@10@S@037.77293@-122.43931@TZfmi3RLwjz7jmMPTe7uLw@@200@@@@201311@@.jpg,9.451454914224977,549378.68,4180769.61,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549378.68@4180769.61@10@S@037.77293@-122.43931@TZfmi3RLwjz7jmMPTe7uLw@@50@@@@201311@@.jpg,9.451454914224977,549378.68,4180769.61
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549375.49@4182666.89@10@S@037.79003@-122.43921@51081358848@@@@@@20210329@@.jpg,549375.49,4182666.89,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549383.14@4182669.16@10@S@037.79005@-122.43913@oW9DIjdV0XcZfnnbDgZH3Q@@201@@@@201311@@.jpg,7.979686710669837,549383.14,4182669.16,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549383.14@4182669.16@10@S@037.79005@-122.43913@oW9DIjdV0XcZfnnbDgZH3Q@@81@@@@201311@@.jpg,7.979686710669837,549383.14,4182669.16,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549383.14@4182669.16@10@S@037.79005@-122.43913@oW9DIjdV0XcZfnnbDgZH3Q@@111@@@@201311@@.jpg,7.979686710669837,549383.14,4182669.16,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.63@4182672.37@10@S@037.79008@-122.43934@WlF6d4ghA17EyMsM7qEeAw@@104@@@@201311@@.jpg,12.164292005681729,549364.63,4182672.37,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549364.63@4182672.37@10@S@037.79008@-122.43934@WlF6d4ghA17EyMsM7qEeAw@@74@@@@201311@@.jpg,12.164292005681729,549364.63,4182672.37
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549387.01@4184092.16@10@S@037.80287@-122.43898@51571977843@@@@@@20211010@@.jpg,549387.01,4184092.16,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549390.46@4184089.41@10@S@037.80285@-122.43895@2et0LOcD0tY65U3PI4xa9w@@349@@@@201311@@.jpg,4.411915683654743,549390.46,4184089.41,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549390.46@4184089.41@10@S@037.80285@-122.43895@2et0LOcD0tY65U3PI4xa9w@@19@@@@201311@@.jpg,4.411915683654743,549390.46,4184089.41,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549380.79@4184088.24@10@S@037.80284@-122.43906@ZGrbggmqGYnk7bkTV3-1VA@@20@@@@201311@@.jpg,7.352196950508624,549380.79,4184088.24,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549394.86@4184090.54@10@S@037.80286@-122.43890@rp2Htek3qyj20_c2jd3I-A@@19@@@@201311@@.jpg,8.015416395920836,549394.86,4184090.54,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549394.86@4184090.54@10@S@037.80286@-122.43890@rp2Htek3qyj20_c2jd3I-A@@349@@@@201311@@.jpg,8.015416395920836,549394.86,4184090.54
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549400.47@4179235.48@10@S@037.75910@-122.43916@49993500758@@@@@@20200611@@.jpg,549400.47,4179235.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549396.68@4179236.35@10@S@037.75911@-122.43921@b4w-6j_w9KU4rtukFdK7QQ@@234@@@@201311@@.jpg,3.8885730029915098,549396.68,4179236.35,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549397.58@4179231.91@10@S@037.75907@-122.43920@8Zm22SKc8_X-pSBmJYRJaw@@262@@@@201311@@.jpg,4.593147069154635,549397.58,4179231.91,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549369.43@4179226.20@10@S@037.75902@-122.43952@rmNuLGTzcGjXwmxg1-XJyQ@@144@@@@201311@@.jpg,32.39753076997201,549369.43,4179226.2,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549461.88@4179233.41@10@S@037.75908@-122.43847@AZMgYmycHpqwolf9DAyvlg@@205@@@@201311@@.jpg,61.444877736092124,549461.88,4179233.41,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549391.02@4179298.45@10@S@037.75967@-122.43927@q-4RM06N8ojgYdp5c9tQ6Q@@27@@@@201311@@.jpg,63.675139576014466,549391.02,4179298.45
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549427.24@4174767.70@10@S@037.71883@-122.43916@9971840565@@@@@@20130927@@.jpg,549427.24,4174767.7,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549424.34@4174766.24@10@S@037.71882@-122.43920@mQ251i6TD_NNMbZEZxtx2g@@30@@@@201312@@.jpg,3.2467830232441255,549424.34,4174766.24,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549424.34@4174766.24@10@S@037.71882@-122.43920@mQ251i6TD_NNMbZEZxtx2g@@0@@@@201312@@.jpg,3.2467830232441255,549424.34,4174766.24,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549425.18@4174772.90@10@S@037.71888@-122.43919@VPiJbGoSxT645HPydqSXkg@@31@@@@201312@@.jpg,5.593174411445156,549425.18,4174772.9,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549419.94@4174763.99@10@S@037.71880@-122.43925@uwzlfEURpneeh9gzQsKJKQ@@31@@@@201312@@.jpg,8.188656788533969,549419.94,4174763.99,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549418.23@4174756.22@10@S@037.71873@-122.43927@y1CKD4SbJCRsjHFVpVmWDQ@@0@@@@201312@@.jpg,14.593508830974825,549418.23,4174756.22
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549429.48@4182415.02@10@S@037.78775@-122.43862@4116330171@@@@@@20091119@@.jpg,549429.48,4182415.02,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549424.26@4182419.76@10@S@037.78780@-122.43868@EWeOvis-ooxK1wZNVum6Hw@@21@@@@201311@@.jpg,7.050957381619377,549424.26,4182419.76,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549426.99@4182404.24@10@S@037.78766@-122.43865@_jHIxVjnKhJH70pr9X7ULw@@171@@@@201311@@.jpg,11.063837489566456,549426.99,4182404.24,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549427.91@4182398.70@10@S@037.78761@-122.43864@4RGCPrPZ10PqKzv7uwd2Vw@@170@@@@201311@@.jpg,16.395343851056232,549427.91,4182398.7,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549422.43@4182430.84@10@S@037.78790@-122.43870@14rQjJpIMO5EOyYV7PBIJg@@81@@@@201311@@.jpg,17.319783485763068,549422.43,4182430.84,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549422.43@4182430.84@10@S@037.78790@-122.43870@14rQjJpIMO5EOyYV7PBIJg@@21@@@@201311@@.jpg,17.319783485763068,549422.43,4182430.84
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549430.32@4181482.46@10@S@037.77935@-122.43867@33941732966@@@@@@20170411@@.jpg,549430.32,4181482.46,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549424.58@4181485.53@10@S@037.77938@-122.43874@KsRa9mSsQRVQ7oTSVOt1tA@@198@@@@201311@@.jpg,6.50941625638304,549424.58,4181485.53,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549426.41@4181474.45@10@S@037.77928@-122.43872@a0Mbs1_jhgYBtw67I6TdEg@@229@@@@201311@@.jpg,8.913371976741674,549426.41,4181474.45,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549426.42@4181472.23@10@S@037.77926@-122.43872@-5Zdt-XcUlHzm1_3mJCNzg@@260@@@@201311@@.jpg,10.948191631447289,549426.42,4181472.23,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549426.42@4181472.23@10@S@037.77926@-122.43872@-5Zdt-XcUlHzm1_3mJCNzg@@230@@@@201311@@.jpg,10.948191631447289,549426.42,4181472.23,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549431.88@4181443.41@10@S@037.77900@-122.43866@_XJ-58VREcsFfGKjzu3ydg@@320@@@@201311@@.jpg,39.08114762882005,549431.88,4181443.41
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549437.50@4183250.43@10@S@037.79528@-122.43847@24217708421@@@@@@20160110@@.jpg,549437.5,4183250.43,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549432.49@4183248.63@10@S@037.79527@-122.43853@LAl2DneBGLNrOjBRUUUB8g@@230@@@@201311@@.jpg,5.323542054036874,549432.49,4183248.63,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549434.31@4183238.65@10@S@037.79518@-122.43851@wiVYK4qNr4qX1EWvBOEujQ@@230@@@@201311@@.jpg,12.204282035654012,549434.31,4183238.65,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549434.31@4183238.65@10@S@037.79518@-122.43851@wiVYK4qNr4qX1EWvBOEujQ@@260@@@@201311@@.jpg,12.204282035654012,549434.31,4183238.65,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549435.22@4183233.11@10@S@037.79513@-122.43850@WR2nerlDPZRVw8byCwd3rg@@259@@@@201312@@.jpg,17.46942471893253,549435.22,4183233.11,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549436.15@4183225.35@10@S@037.79506@-122.43849@g5PLkbrgfNnVPaOZEG2ymA@@260@@@@201312@@.jpg,25.116307451607497,549436.15,4183225.35
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549440.53@4183830.07@10@S@037.80051@-122.43839@3831300337@@@@@@20090818@@.jpg,549440.53,4183830.07,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549451.86@4183834.58@10@S@037.80055@-122.43827@i_KyIHaehpXEtvhbSlkMkw@@319@@@@201311@@.jpg,12.19462996573633,549451.86,4183834.58,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549457.13@4183835.72@10@S@037.80056@-122.43821@lZvw6maMxSmGsphNgTRjcw@@290@@@@201311@@.jpg,17.535178927043674,549457.13,4183835.72,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549461.54@4183835.75@10@S@037.80056@-122.43816@0YYWtwZK-kDr9GCUEcR86A@@290@@@@201311@@.jpg,21.7642482066874,549461.54,4183835.75,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549465.93@4183836.88@10@S@037.80057@-122.43811@arzoQ1HDepTixx5-0nHDXA@@290@@@@201311@@.jpg,26.297073981755915,549465.93,4183836.88,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549479.12@4183839.18@10@S@037.80059@-122.43796@Bw5_Xbs2Za8uIeDpzY6phw@@350@@@@201311@@.jpg,39.65072761001484,549479.12,4183839.18
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549440.63@4178663.76@10@S@037.75394@-122.43875@50167448778@@@@@@20200729@@.jpg,549440.63,4178663.76,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549438.87@4178664.08@10@S@037.75395@-122.43877@21SoAXnfLDEk-Mxsrt0eBA@@207@@@@201311@@.jpg,1.7888543820623068,549438.87,4178664.08,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549439.02@4178638.57@10@S@037.75372@-122.43877@_epBmVR2hNrRkthbcpBEQw@@265@@@@201311@@.jpg,25.241398534889857,549439.02,4178638.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549439.02@4178638.57@10@S@037.75372@-122.43877@_epBmVR2hNrRkthbcpBEQw@@55@@@@201311@@.jpg,25.241398534889857,549439.02,4178638.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549415.79@4178692.79@10@S@037.75421@-122.43903@RdScLp9OTKk3IPegHhaDug@@296@@@@201311@@.jpg,38.206890739937485,549415.79,4178692.79,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549464.21@4178697.52@10@S@037.75425@-122.43848@UyK6z_BPGxQu_3EqCnVJKg@@356@@@@201311@@.jpg,41.179533751784675,549464.21,4178697.52
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549441.95@4182581.86@10@S@037.78926@-122.43846@4850264551@@@@@@20100801@@.jpg,549441.95,4182581.86,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549440.90@4182581.85@10@S@037.78926@-122.43848@sm9HQch1KOxLr9ptanzKJQ@@318@@@@201312@@.jpg,1.0500476178958964,549440.9,4182581.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549440.90@4182581.85@10@S@037.78926@-122.43848@sm9HQch1KOxLr9ptanzKJQ@@288@@@@201312@@.jpg,1.0500476178958964,549440.9,4182581.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549431.22@4182580.68@10@S@037.78925@-122.43859@eLJSHBAVSAumOgVq7SHjRw@@289@@@@201312@@.jpg,10.7946885086554,549431.22,4182580.68,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549425.94@4182579.54@10@S@037.78924@-122.43865@lcvpNZTnk_eJXvoU2KBhlg@@319@@@@201312@@.jpg,16.177221640304012,549425.94,4182579.54,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549425.94@4182579.54@10@S@037.78924@-122.43865@lcvpNZTnk_eJXvoU2KBhlg@@289@@@@201312@@.jpg,16.177221640304012,549425.94,4182579.54
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549451.86@4181357.21@10@S@037.77822@-122.43843@14175331515@@@@@@20140513@@.jpg,549451.86,4181357.21,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549443.86@4181354.72@10@S@037.77820@-122.43853@fmscsxOc3YJpZ9UN-60JjQ@@320@@@@201312@@.jpg,8.378549993811228,549443.86,4181354.72,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549444.77@4181349.18@10@S@037.77815@-122.43852@iQtYMoxz6PlQWbToJiSymw@@320@@@@201312@@.jpg,10.712095966534617,549444.77,4181349.18,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549442.04@4181364.70@10@S@037.77829@-122.43855@-4BedCaDuiFLAy8COsisZA@@320@@@@201312@@.jpg,12.350404851758595,549442.04,4181364.7,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549446.60@4181339.21@10@S@037.77806@-122.43850@1e9uiFP3hvoj1mZYAMHI0A@@140@@@@201312@@.jpg,18.752802457235504,549446.6,4181339.21,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549440.21@4181375.78@10@S@037.77839@-122.43857@NR9zKVMoQbZvqjUi9cNGiw@@350@@@@201312@@.jpg,21.921847549746268,549440.21,4181375.78
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549456.11@4181338.38@10@S@037.77805@-122.43839@14172664982@@@@@@20140513@@.jpg,549456.11,4181338.38,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549446.60@4181339.21@10@S@037.77806@-122.43850@1e9uiFP3hvoj1mZYAMHI0A@@140@@@@201312@@.jpg,9.546151056855367,549446.6,4181339.21,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549444.77@4181349.18@10@S@037.77815@-122.43852@iQtYMoxz6PlQWbToJiSymw@@320@@@@201312@@.jpg,15.660000000169083,549444.77,4181349.18,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549443.86@4181354.72@10@S@037.77820@-122.43853@fmscsxOc3YJpZ9UN-60JjQ@@320@@@@201312@@.jpg,20.422000391987755,549443.86,4181354.72,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549450.25@4181317.04@10@S@037.77786@-122.43846@LMZySO1lo0vOG7R3gtscQA@@230@@@@201312@@.jpg,22.12996159042027,549450.25,4181317.04,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549459.99@4181309.33@10@S@037.77779@-122.43835@hleJPW6tn8MTqJAo5PH_iA@@289@@@@201311@@.jpg,29.30796649358693,549459.99,4181309.33
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0549456.74@4180778.51@10@S@037.77300@-122.43842@4893246794@@@@@@20100815@@.jpg,549456.74,4180778.51,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549471.06@4180784.59@10@S@037.77306@-122.43826@tlTsZVLT2ZMxdnM_UyqVZg@@350@@@@201311@@.jpg,15.55727482571331,549471.06,4180784.59,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549426.19@4180777.66@10@S@037.77300@-122.43877@JPgxwojt7TTZmTDIr5mpyg@@140@@@@201311@@.jpg,30.561822589665883,549426.19,4180777.66,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549491.29@4180789.15@10@S@037.77310@-122.43803@8V4qIXZBVzADwbvjfHIP4g@@230@@@@201311@@.jpg,36.15123925961588,549491.29,4180789.15,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549411.27@4180768.70@10@S@037.77292@-122.43894@1I9BTAp03iZw-t23tcO09w@@110@@@@201312@@.jpg,46.5162014785109,549411.27,4180768.7,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0549411.27@4180768.70@10@S@037.77292@-122.43894@1I9BTAp03iZw-t23tcO09w@@320@@@@201312@@.jpg,46.5162014785109,549411.27,4180768.7
